"Municípios, cluster, categoria, classe ABC e UF - BR todos",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
5,3123304,Dores do Turvo (MG),MG,demais municipios,C,3471
5,3123403,Doresópolis (MG),MG,demais municipios,C,1116
5,3123528,Durandé (MG),MG,demais municipios,C,4469
5,3123700,Engenheiro Caldas (MG),MG,demais municipios,C,7049
5,3123809,Engenheiro Navarro (MG),MG,demais municipios,C,4849
5,3123858,Entre Folhas (MG),MG,demais municipios,C,3379
5,3123908,Entre Rios de Minas (MG),MG,demais municipios,C,9786
5,3124005,Ervália (MG),MG,demais municipios,B,13475
5,3124104,Esmeraldas (MG),MG,demais municipios,A,57792
5,3124203,Espera Feliz (MG),MG,demais municipios,B,15942
5,3124401,Espírito Santo do Dourado (MG),MG,demais municipios,C,4193
5,3124500,Estiva (MG),MG,demais municipios,C,8351
5,3124708,Estrela do Indaiá (MG),MG,demais municipios,C,2712
5,3124906,Eugenópolis (MG),MG,demais municipios,C,7704
5,3125002,Ewbank da Câmara (MG),MG,demais municipios,C,2234
5,3125309,Faria Lemos (MG),MG,demais municipios,C,2186
5,3125606,Felisburgo (MG),MG,demais municipios,C,4514
5,3125705,Felixlândia (MG),MG,demais municipios,B,13599
5,3125408,Felício dos Santos (MG),MG,demais municipios,C,3900
5,3125804,Fernandes Tourinho (MG),MG,demais municipios,C,2012
5,3125903,Ferros (MG),MG,demais municipios,C,6859
5,3125952,Fervedouro (MG),MG,demais municipios,C,6548
5,3126307,Fortaleza de Minas (MG),MG,demais municipios,C,3048
5,3126406,Fortuna de Minas (MG),MG,demais municipios,C,2287
5,3126505,Francisco Badaró (MG),MG,demais municipios,C,6539
5,3126604,Francisco Dumont (MG),MG,demais municipios,C,3684
5,3126703,Francisco Sá (MG),MG,demais municipios,B,16537
5,3126752,Franciscópolis (MG),MG,demais municipios,C,3353
5,3126802,Frei Gaspar (MG),MG,demais municipios,C,4016
5,3126901,Frei Inocêncio (MG),MG,demais municipios,C,5159
5,3126950,Frei Lagonegro (MG),MG,demais municipios,C,2266
5,3127057,Fronteira dos Vales (MG),MG,demais municipios,C,2949
5,3127073,Fruta de Leite (MG),MG,demais municipios,C,3813
5,3127206,Funilândia (MG),MG,demais municipios,C,3971
5,3127305,Galiléia (MG),MG,demais municipios,C,5252
5,3127339,Gameleiras (MG),MG,demais municipios,C,4642
5,3127354,Glaucilândia (MG),MG,demais municipios,C,2389
5,3127370,Goiabeira (MG),MG,demais municipios,C,2153
5,3127388,Goianá (MG),MG,demais municipios,C,2938
5,3127503,Gonzaga (MG),MG,demais municipios,C,3266
5,3127404,Gonçalves (MG),MG,demais municipios,C,4594
5,3127602,Gouveia (MG),MG,demais municipios,C,7391
5,3127800,Grão Mogol (MG),MG,demais municipios,C,10954
5,3128105,Guapé (MG),MG,demais municipios,C,11038
5,3128204,Guaraciaba (MG),MG,demais municipios,C,6804
5,3128253,Guaraciama (MG),MG,demais municipios,C,4070
5,3128402,Guarani (MG),MG,demais municipios,C,5252
5,3128808,Guidoval (MG),MG,demais municipios,C,5344
5,3129004,Guiricema (MG),MG,demais municipios,C,5996
5,3129202,Heliodora (MG),MG,demais municipios,C,4038
5,3129301,Iapu (MG),MG,demais municipios,C,6697
5,3129400,Ibertioga (MG),MG,demais municipios,C,3221
5,3129707,Ibiraci (MG),MG,demais municipios,C,7780
5,3129905,Ibitiúra de Minas (MG),MG,demais municipios,C,2432
5,3130002,Ibituruna (MG),MG,demais municipios,C,1753
5,3130507,Ilicínea (MG),MG,demais municipios,C,8568
5,3130556,Imbé de Minas (MG),MG,demais municipios,C,5233
5,3130606,Inconfidentes (MG),MG,demais municipios,C,5523
5,3130655,Indaiabira (MG),MG,demais municipios,C,5281
5,3130804,Ingaí (MG),MG,demais municipios,C,1945
5,3130903,Inhapim (MG),MG,demais municipios,B,16839
5,3131000,Inhaúma (MG),MG,demais municipios,C,4184
5,3131109,Inimutaba (MG),MG,demais municipios,C,5101
5,3131158,Ipaba (MG),MG,demais municipios,C,8854
5,3131208,Ipanema (MG),MG,demais municipios,B,12638
5,3131505,Ipuiúna (MG),MG,demais municipios,C,5726
5,3131802,Itabirinha (MG),MG,demais municipios,C,6752
5,3132008,Itacambira (MG),MG,demais municipios,C,2762
5,3132305,Itaipé (MG),MG,demais municipios,C,6604
5,3132503,Itamarandiba (MG),MG,demais municipios,A,20982
5,3132602,Itamarati de Minas (MG),MG,demais municipios,C,2697
5,3132701,Itambacuri (MG),MG,demais municipios,B,12958
5,3132800,Itambé do Mato Dentro (MG),MG,demais municipios,C,2574
5,3132909,Itamogi (MG),MG,demais municipios,C,6668
5,3133204,Itanhomi (MG),MG,demais municipios,C,7486
5,3133303,Itaobim (MG),MG,demais municipios,C,11238
5,3133501,Itapecerica (MG),MG,demais municipios,B,15052
5,3133907,Itaverava (MG),MG,demais municipios,C,4006
5,3134004,Itinga (MG),MG,demais municipios,C,8440
5,3134103,Itueta (MG),MG,demais municipios,C,4207
5,3134301,Itumirim (MG),MG,demais municipios,C,4252
5,3134509,Itutinga (MG),MG,demais municipios,C,3362
5,3134608,Jaboticatubas (MG),MG,demais municipios,A,22200
5,3134707,Jacinto (MG),MG,demais municipios,C,7939
5,3134806,Jacuí (MG),MG,demais municipios,C,6258
5,3135076,Jampruca (MG),MG,demais municipios,C,3023
5,3135308,Japaraíba (MG),MG,demais municipios,C,2841
5,3135050,Jaíba (MG),MG,demais municipios,A,21753
5,3135456,Jenipapo de Minas (MG),MG,demais municipios,C,4033
5,3135506,Jequeri (MG),MG,demais municipios,C,9247
5,3135704,Jequitibá (MG),MG,demais municipios,C,5910
5,3135803,Jequitinhonha (MG),MG,demais municipios,B,13334
5,3135902,Jesuânia (MG),MG,demais municipios,C,3336
5,3136108,Joanésia (MG),MG,demais municipios,C,3925
5,3136405,Joaquim Felício (MG),MG,demais municipios,C,3017
5,3136009,Joaíma (MG),MG,demais municipios,C,8482
5,3136504,Jordânia (MG),MG,demais municipios,C,5737
5,3136579,Josenópolis (MG),MG,demais municipios,C,2720
5,3136520,José Gonçalves de Minas (MG),MG,demais municipios,C,3346
5,3136553,José Raydan (MG),MG,demais municipios,C,2936
5,3136801,Juramento (MG),MG,demais municipios,C,3063
5,3136900,Juruaia (MG),MG,demais municipios,C,7019
5,3137007,Ladainha (MG),MG,demais municipios,C,8912
5,3137403,Lagoa Dourada (MG),MG,demais municipios,C,7527
5,3137700,Lajinha (MG),MG,demais municipios,B,13899
5,3137809,Lambari (MG),MG,demais municipios,B,13683
5,3137908,Lamim (MG),MG,demais municipios,C,2306
5,3138005,Laranjal (MG),MG,demais municipios,C,4779
5,3138302,Leandro Ferreira (MG),MG,demais municipios,C,2691
5,3138351,Leme do Prado (MG),MG,demais municipios,C,3221
5,3138609,Lima Duarte (MG),MG,demais municipios,B,12715
5,3138674,Luisburgo (MG),MG,demais municipios,C,4634
5,3138708,Luminárias (MG),MG,demais municipios,C,3804
5,3138906,Machacalis (MG),MG,demais municipios,C,4780
5,3139102,Madre de Deus de Minas (MG),MG,demais municipios,C,3975
5,3139201,Malacacheta (MG),MG,demais municipios,C,11674
5,3139250,Mamonas (MG),MG,demais municipios,C,5377
5,3139508,Manhumirim (MG),MG,demais municipios,B,12474
5,3139706,Maravilhas (MG),MG,demais municipios,C,4160
5,3140100,Marilac (MG),MG,demais municipios,C,2458
5,3140209,Maripá de Minas (MG),MG,demais municipios,C,2014
5,3140308,Marliéria (MG),MG,demais municipios,C,3459
5,3140530,Martins Soares (MG),MG,demais municipios,C,4999
5,3140555,Mata Verde (MG),MG,demais municipios,C,4583
5,3140605,Materlândia (MG),MG,demais municipios,C,2760
5,3140704,Mateus Leme (MG),MG,demais municipios,A,25138
5,3171501,Mathias Lobato (MG),MG,demais municipios,C,1717
5,3140852,Matias Cardoso (MG),MG,demais municipios,C,5552
5,3140902,Matipó (MG),MG,demais municipios,C,10708
5,3141009,Mato Verde (MG),MG,demais municipios,C,9218
5,3141108,Matozinhos (MG),MG,demais municipios,B,19884
5,3141306,Medeiros (MG),MG,demais municipios,C,3177
5,3141405,Medina (MG),MG,demais municipios,B,12856
5,3141504,Mendes Pimentel (MG),MG,demais municipios,C,4105
5,3141603,Mercês (MG),MG,demais municipios,C,6927
5,3141702,Mesquita (MG),MG,demais municipios,C,4562
5,3141801,Minas Novas (MG),MG,demais municipios,B,18319
5,3141900,Minduri (MG),MG,demais municipios,C,2448
5,3142106,Miradouro (MG),MG,demais municipios,C,6157
5,3142205,Miraí (MG),MG,demais municipios,C,8640
5,3142403,Moema (MG),MG,demais municipios,C,5340
5,3142502,Monjolos (MG),MG,demais municipios,C,1661
5,3142601,Monsenhor Paulo (MG),MG,demais municipios,C,5524
5,3142908,Monte Azul (MG),MG,demais municipios,B,15452
5,3143005,Monte Belo (MG),MG,demais municipios,C,10286
5,3143153,Monte Formoso (MG),MG,demais municipios,C,2874
5,3143203,Monte Santo de Minas (MG),MG,demais municipios,B,13494
5,3143450,Montezuma (MG),MG,demais municipios,C,5469
5,3143609,Morro da Garça (MG),MG,demais municipios,C,1758
5,3143708,Morro do Pilar (MG),MG,demais municipios,C,2429
5,3143807,Munhoz (MG),MG,demais municipios,C,5267
5,3144003,Mutum (MG),MG,demais municipios,B,18471
5,3140159,Mário Campos (MG),MG,demais municipios,C,8552
5,3144201,Nacip Raydan (MG),MG,demais municipios,C,1771
5,3144359,Naque (MG),MG,demais municipios,C,3413
5,3144409,Natércia (MG),MG,demais municipios,C,3484
5,3144508,Nazareno (MG),MG,demais municipios,C,5790
5,3144607,Nepomuceno (MG),MG,demais municipios,B,16344
5,3144656,Ninheira (MG),MG,demais municipios,C,6048
5,3144672,Nova Belém (MG),MG,demais municipios,C,2545
5,3144706,Nova Era (MG),MG,demais municipios,C,9074
5,3144904,Nova Módica (MG),MG,demais municipios,C,2725
5,3145059,Nova Porteirinha (MG),MG,demais municipios,C,4208
5,3145109,Nova Resende (MG),MG,demais municipios,C,11707
5,3145307,Novo Cruzeiro (MG),MG,demais municipios,B,16810
5,3145356,Novo Oriente de Minas (MG),MG,demais municipios,C,6543
5,3145372,Novorizonte (MG),MG,demais municipios,C,3463
5,3145406,Olaria (MG),MG,demais municipios,C,1689
5,3145455,Olhos-d'Água (MG),MG,demais municipios,C,4540
5,3145703,Oliveira Fortes (MG),MG,demais municipios,C,1510
5,3145505,Olímpio Noronha (MG),MG,demais municipios,C,1716
5,3145802,Onça de Pitangui (MG),MG,demais municipios,C,2611
5,3145851,Oratórios (MG),MG,demais municipios,C,2657
5,3145877,Orizânia (MG),MG,demais municipios,C,5702
5,3146008,Ouro Fino (MG),MG,demais municipios,A,21375
5,3146206,Ouro Verde de Minas (MG),MG,demais municipios,C,3455
5,3146255,Padre Carvalho (MG),MG,demais municipios,C,3255
5,3146305,Padre Paraíso (MG),MG,demais municipios,C,10095
5,3146552,Pai Pedro (MG),MG,demais municipios,C,4458
5,3146404,Paineiras (MG),MG,demais municipios,C,3637
5,3146602,Paiva (MG),MG,demais municipios,C,1112
5,3146701,Palma (MG),MG,demais municipios,C,4225
5,3146750,Palmópolis (MG),MG,demais municipios,C,4541
5,3146909,Papagaios (MG),MG,demais municipios,C,7492
5,3147303,Paraisópolis (MG),MG,demais municipios,B,13655
5,3147402,Paraopeba (MG),MG,demais municipios,B,13641
5,3147709,Passa Tempo (MG),MG,demais municipios,C,6036
5,3147501,Passabém (MG),MG,demais municipios,C,1353
5,3148202,Patrocínio do Muriaé (MG),MG,demais municipios,C,4087
5,3148301,Paula Cândido (MG),MG,demais municipios,C,6207
5,3148400,Paulistas (MG),MG,demais municipios,C,2838
5,3148509,Pavão (MG),MG,demais municipios,C,4880
5,3148756,Pedra Bonita (MG),MG,demais municipios,C,4475
5,3149002,Pedra Dourada (MG),MG,demais municipios,C,1929
5,3148806,Pedra do Anta (MG),MG,demais municipios,C,2450
5,3148905,Pedra do Indaiá (MG),MG,demais municipios,C,3227
5,3149101,Pedralva (MG),MG,demais municipios,C,6895
5,3149408,Pedro Teixeira (MG),MG,demais municipios,C,1451
5,3149952,Periquito (MG),MG,demais municipios,C,4018
5,3150000,Pescador (MG),MG,demais municipios,C,2181
5,3148608,Peçanha (MG),MG,demais municipios,C,10096
5,3150109,Piau (MG),MG,demais municipios,C,2540
5,3150158,Piedade de Caratinga (MG),MG,demais municipios,C,5767
5,3150208,Piedade de Ponte Nova (MG),MG,demais municipios,C,2083
5,3150307,Piedade do Rio Grande (MG),MG,demais municipios,C,3711
5,3150406,Piedade dos Gerais (MG),MG,demais municipios,C,4587
5,3150505,Pimenta (MG),MG,demais municipios,C,6201
5,3150539,Pingo-d'Água (MG),MG,demais municipios,C,2511
5,3150604,Piracema (MG),MG,demais municipios,C,5600
5,3150802,Piranga (MG),MG,demais municipios,C,11130
5,3151008,Piranguinho (MG),MG,demais municipios,C,6002
5,3151305,Piraúba (MG),MG,demais municipios,C,7282
5,3151909,Pocrane (MG),MG,demais municipios,C,6205
5,3152006,Pompéu (MG),MG,demais municipios,B,19214
5,3152170,Ponto dos Volantes (MG),MG,demais municipios,C,6151
5,3152204,Porteirinha (MG),MG,demais municipios,A,24647
5,3152303,Porto Firme (MG),MG,demais municipios,C,7052
5,3152402,Poté (MG),MG,demais municipios,C,9394
5,3151701,Poço Fundo (MG),MG,demais municipios,B,12313
5,3152709,Prados (MG),MG,demais municipios,C,6347
5,3153004,Pratinha (MG),MG,demais municipios,C,2818
5,3152907,Pratápolis (MG),MG,demais municipios,C,5572
5,3153103,Presidente Bernardes (MG),MG,demais municipios,C,3497
5,3153202,Presidente Juscelino (MG),MG,demais municipios,C,2732
5,3153301,Presidente Kubitschek (MG),MG,demais municipios,C,1635
5,3153608,Prudente de Morais (MG),MG,demais municipios,C,5902
5,3153707,Quartel Geral (MG),MG,demais municipios,C,2728
5,3153806,Queluzito (MG),MG,demais municipios,C,1429
5,3154002,Raul Soares (MG),MG,demais municipios,B,16240
5,3154101,Recreio (MG),MG,demais municipios,C,6027
5,3154150,Reduto (MG),MG,demais municipios,C,5077
5,3154200,Resende Costa (MG),MG,demais municipios,C,8573
5,3154309,Resplendor (MG),MG,demais municipios,C,11456
5,3154507,Riacho dos Machados (MG),MG,demais municipios,C,5609
5,3154705,Ribeirão Vermelho (MG),MG,demais municipios,C,2433
5,3154903,Rio Casca (MG),MG,demais municipios,C,8062
5,3155009,Rio Doce (MG),MG,demais municipios,C,1772
5,3155207,Rio Espera (MG),MG,demais municipios,C,4851
5,3155306,Rio Manso (MG),MG,demais municipios,C,5213
5,3155405,Rio Novo (MG),MG,demais municipios,C,5071
5,3155603,Rio Pardo de Minas (MG),MG,demais municipios,B,19047
5,3155801,Rio Pomba (MG),MG,demais municipios,C,11061
5,3156007,Rio Vermelho (MG),MG,demais municipios,C,8451
5,3155108,Rio do Prado (MG),MG,demais municipios,C,3152
5,3156106,Ritápolis (MG),MG,demais municipios,C,3970
5,3156205,Rochedo de Minas (MG),MG,demais municipios,C,1527
5,3156452,Rosário da Limeira (MG),MG,demais municipios,C,3423
5,3156502,Rubelita (MG),MG,demais municipios,C,5053
5,3156601,Rubim (MG),MG,demais municipios,C,6128
5,3156809,Sabinópolis (MG),MG,demais municipios,C,9286
5,3157252,Santa Bárbara do Leste (MG),MG,demais municipios,C,5443
5,3157302,Santa Bárbara do Tugúrio (MG),MG,demais municipios,C,2995
5,3157377,Santa Cruz de Salinas (MG),MG,demais municipios,C,4048
5,3157401,Santa Cruz do Escalvado (MG),MG,demais municipios,C,3252
5,3157500,Santa Efigênia de Minas (MG),MG,demais municipios,C,2663
5,3157658,Santa Helena de Minas (MG),MG,demais municipios,C,3445
5,3157906,Santa Margarida (MG),MG,demais municipios,C,9599
5,3158003,Santa Maria de Itabira (MG),MG,demais municipios,C,6364
5,3158102,Santa Maria do Salto (MG),MG,demais municipios,C,3405
5,3158201,Santa Maria do Suaçuí (MG),MG,demais municipios,C,8596
5,3159209,Santa Rita de Caldas (MG),MG,demais municipios,C,6255
5,3159407,Santa Rita de Ibitipoca (MG),MG,demais municipios,C,2776
5,3159357,Santa Rita de Minas (MG),MG,demais municipios,C,4271
5,3159506,Santa Rita do Itueto (MG),MG,demais municipios,C,4610
5,3159704,Santa Rosa da Serra (MG),MG,demais municipios,C,2443
5,3158300,Santana da Vargem (MG),MG,demais municipios,C,4081
5,3158409,Santana de Cataguases (MG),MG,demais municipios,C,2655
5,3158508,Santana de Pirapama (MG),MG,demais municipios,C,6653
5,3158706,Santana do Garambéu (MG),MG,demais municipios,C,1595
5,3158805,Santana do Jacaré (MG),MG,demais municipios,C,2670
5,3158904,Santana do Manhuaçu (MG),MG,demais municipios,C,5642
5,3159001,Santana do Riacho (MG),MG,demais municipios,C,4610
5,3159100,Santana dos Montes (MG),MG,demais municipios,C,3018
5,3159902,Santo Antônio do Amparo (MG),MG,demais municipios,C,9332
5,3160108,Santo Antônio do Grama (MG),MG,demais municipios,C,2464
5,3160207,Santo Antônio do Itambé (MG),MG,demais municipios,C,2389
5,3160306,Santo Antônio do Jacinto (MG),MG,demais municipios,C,7183
5,3160454,Santo Antônio do Retiro (MG),MG,demais municipios,C,4941
5,3160504,Santo Antônio do Rio Abaixo (MG),MG,demais municipios,C,1454
5,3160603,Santo Hipólito (MG),MG,demais municipios,C,2419
5,3165503,Sardoá (MG),MG,demais municipios,C,3319
5,3165560,Sem-Peixe (MG),MG,demais municipios,C,2067
5,3165578,Senador Amaral (MG),MG,demais municipios,C,3814
5,3165701,Senador Firmino (MG),MG,demais municipios,C,5150
5,3165800,Senador José Bento (MG),MG,demais municipios,C,1485
5,3165909,Senador Modestino Gonçalves (MG),MG,demais municipios,C,3233
5,3166006,Senhora de Oliveira (MG),MG,demais municipios,C,3717
5,3166105,Senhora do Porto (MG),MG,demais municipios,C,2183
5,3166204,Senhora dos Remédios (MG),MG,demais municipios,C,6972
5,3166303,Sericita (MG),MG,demais municipios,C,4658
5,3166402,Seritinga (MG),MG,demais municipios,C,1269
5,3166501,Serra Azul de Minas (MG),MG,demais municipios,C,2351
5,3166600,Serra da Saudade (MG),MG,demais municipios,C,788
5,3166907,Serrania (MG),MG,demais municipios,C,4450
5,3167004,Serranos (MG),MG,demais municipios,C,1518
5,3166956,Serranópolis de Minas (MG),MG,demais municipios,C,3113
5,3167103,Serro (MG),MG,demais municipios,B,14737
5,3165552,Setubinha (MG),MG,demais municipios,C,5511
5,3167301,Silveirânia (MG),MG,demais municipios,C,1552
5,3167400,Silvianópolis (MG),MG,demais municipios,C,5285
5,3167608,Simonésia (MG),MG,demais municipios,B,13141
5,3167707,Sobrália (MG),MG,demais municipios,C,4010
5,3167806,Soledade de Minas (MG),MG,demais municipios,C,4123
5,3160801,São Bento Abade (MG),MG,demais municipios,C,2304
5,3160959,São Domingos das Dores (MG),MG,demais municipios,C,3883
5,3161007,São Domingos do Prata (MG),MG,demais municipios,B,11880
5,3161205,São Francisco de Paula (MG),MG,demais municipios,C,4405
5,3161403,São Francisco do Glória (MG),MG,demais municipios,C,3256
5,3161056,São Félix de Minas (MG),MG,demais municipios,C,2413
5,3161502,São Geraldo (MG),MG,demais municipios,C,6549
5,3161601,São Geraldo da Piedade (MG),MG,demais municipios,C,2295
5,3161650,São Geraldo do Baixio (MG),MG,demais municipios,C,2473
5,3161809,São Gonçalo do Pará (MG),MG,demais municipios,C,8081
5,3125507,São Gonçalo do Rio Preto (MG),MG,demais municipios,C,2400
5,3162005,São Gonçalo do Sapucaí (MG),MG,demais municipios,B,14305
5,3162922,São Joaquim de Bicas (MG),MG,demais municipios,B,18927
5,3163003,São José da Safira (MG),MG,demais municipios,C,2213
5,3163102,São José da Varginha (MG),MG,demais municipios,C,3406
5,3163201,São José do Alegre (MG),MG,demais municipios,C,2579
5,3163300,São José do Divino (MG),MG,demais municipios,C,2843
5,3163409,São José do Goiabal (MG),MG,demais municipios,C,3588
5,3163508,São José do Jacuri (MG),MG,demais municipios,C,3981
5,3163607,São José do Mantimento (MG),MG,demais municipios,C,2147
5,3162203,São João Batista do Glória (MG),MG,demais municipios,C,4970
5,3162807,São João Evangelista (MG),MG,demais municipios,C,10146
5,3162302,São João da Mata (MG),MG,demais municipios,C,2252
5,3162559,São João do Manhuaçu (MG),MG,demais municipios,C,6741
5,3162575,São João do Manteninha (MG),MG,demais municipios,C,3822
5,3162609,São João do Oriente (MG),MG,demais municipios,C,4981
5,3162708,São João do Paraíso (MG),MG,demais municipios,B,15466
5,3163805,São Miguel do Anta (MG),MG,demais municipios,C,4629
5,3163904,São Pedro da União (MG),MG,demais municipios,C,4499
5,3164100,São Pedro do Suaçuí (MG),MG,demais municipios,C,3370
5,3164001,São Pedro dos Ferros (MG),MG,demais municipios,C,4346
5,3164407,São Sebastião da Bela Vista (MG),MG,demais municipios,C,4736
5,3164431,São Sebastião da Vargem Alegre (MG),MG,demais municipios,C,2286
5,3164472,São Sebastião do Anta (MG),MG,demais municipios,C,4334
5,3164506,São Sebastião do Maranhão (MG),MG,demais municipios,C,6542
5,3164605,São Sebastião do Oeste (MG),MG,demais municipios,C,6993
5,3164803,São Sebastião do Rio Preto (MG),MG,demais municipios,C,1429
5,3165008,São Tiago (MG),MG,demais municipios,C,7979
5,3165107,São Tomás de Aquino (MG),MG,demais municipios,C,4176
5,3165206,São Tomé das Letras (MG),MG,demais municipios,C,6067
5,3165305,São Vicente de Minas (MG),MG,demais municipios,C,4264
5,3167905,Tabuleiro (MG),MG,demais municipios,C,2992
5,3168002,Taiobeiras (MG),MG,demais municipios,B,19630
5,3168051,Taparuba (MG),MG,demais municipios,C,2524
5,3168200,Tapiraí (MG),MG,demais municipios,C,1761
5,3168309,Taquaraçu de Minas (MG),MG,demais municipios,C,4791
5,3168408,Tarumirim (MG),MG,demais municipios,C,9178
5,3168507,Teixeiras (MG),MG,demais municipios,C,7944
5,3169000,Tocantins (MG),MG,demais municipios,C,9665
5,3169059,Tocos do Moji (MG),MG,demais municipios,C,2959
5,3169109,Toledo (MG),MG,demais municipios,C,5338
5,3169208,Tombos (MG),MG,demais municipios,C,5740
5,3169505,Tumiritinga (MG),MG,demais municipios,C,4410
5,3169703,Turmalina (MG),MG,demais municipios,B,14176
5,3169802,Turvolândia (MG),MG,demais municipios,C,3936
5,3170057,Ubaporanga (MG),MG,demais municipios,C,8253
5,3170305,Umburatiba (MG),MG,demais municipios,C,1802
5,3170503,Urucânia (MG),MG,demais municipios,C,5340
5,3170578,Vargem Alegre (MG),MG,demais municipios,C,3876
5,3170602,Vargem Bonita (MG),MG,demais municipios,C,1882
5,3170651,Vargem Grande do Rio Pardo (MG),MG,demais municipios,C,3165
5,3171030,Verdelândia (MG),MG,demais municipios,C,4974
5,3171071,Veredinha (MG),MG,demais municipios,C,4495
5,3171154,Vermelho Novo (MG),MG,demais municipios,C,3433
5,3171402,Vieiras (MG),MG,demais municipios,C,3021
5,3171600,Virgem da Lapa (MG),MG,demais municipios,C,8778
5,3171808,Virginópolis (MG),MG,demais municipios,C,6451
5,3171907,Virgolândia (MG),MG,demais municipios,C,3311
5,3172004,Visconde do Rio Branco (MG),MG,demais municipios,A,22732
5,3100609,Água Boa (MG),MG,demais municipios,C,9304
5,3101003,Águas Vermelhas (MG),MG,demais municipios,C,7186
5,1500131,Abel Figueiredo (PA),PA,demais municipios,C,3369
5,1500404,Alenquer (PA),PA,demais municipios,A,32783
5,1500859,Anapu (PA),PA,demais municipios,B,18094
5,1500958,Aurora do Pará (PA),PA,demais municipios,C,10698
5,1501105,Bagre (PA),PA,demais municipios,C,9174
5,1501204,Baião (PA),PA,demais municipios,A,20865
5,1501576,Bom Jesus do Tocantins (PA),PA,demais municipios,C,8533
5,1501725,Brasil Novo (PA),PA,demais municipios,B,12951
5,1501758,Brejo Grande do Araguaia (PA),PA,demais municipios,C,4042
5,1501782,Breu Branco (PA),PA,demais municipios,A,22194
5,1502756,Concórdia do Pará (PA),PA,demais municipios,B,13239
5,1502806,Curralinho (PA),PA,demais municipios,B,14089
5,1502939,Dom Eliseu (PA),PA,demais municipios,B,19626
5,1503077,Garrafão do Norte (PA),PA,demais municipios,B,12851
5,1503093,Goianésia do Pará (PA),PA,demais municipios,B,14405
5,1503309,Igarapé-Miri (PA),PA,demais municipios,A,28528
5,1503457,Ipixuna do Pará (PA),PA,demais municipios,B,14165
5,1503705,Itupiranga (PA),PA,demais municipios,A,23892
5,1503804,Jacundá (PA),PA,demais municipios,B,19964
5,1504000,Limoeiro do Ajuru (PA),PA,demais municipios,B,15558
5,1504455,Medicilândia (PA),PA,demais municipios,B,18359
5,1504505,Melgaço (PA),PA,demais municipios,C,8040
5,1504604,Mocajuba (PA),PA,demais municipios,B,12192
5,1504703,Moju (PA),PA,demais municipios,A,43815
5,1504802,Monte Alegre (PA),PA,demais municipios,A,34025
5,1504059,Mãe do Rio (PA),PA,demais municipios,B,14490
5,1504950,Nova Esperança do Piriá (PA),PA,demais municipios,C,10962
5,1504976,Nova Ipixuna (PA),PA,demais municipios,C,8834
5,1505064,Novo Repartimento (PA),PA,demais municipios,A,36675
5,1505205,Oeiras do Pará (PA),PA,demais municipios,B,15527
5,1505486,Pacajá (PA),PA,demais municipios,A,24374
5,1505809,Portel (PA),PA,demais municipios,B,19527
5,1505908,Porto de Moz (PA),PA,demais municipios,B,14473
5,1506005,Prainha (PA),PA,demais municipios,B,16108
5,1506187,Rondon do Pará (PA),PA,demais municipios,A,21197
5,1507805,Senador José Porfírio (PA),PA,demais municipios,B,13069
5,1507201,São Domingos do Capim (PA),PA,demais municipios,B,15123
5,1507953,Tailândia (PA),PA,demais municipios,A,32342
5,1508001,Tomé-Açu (PA),PA,demais municipios,A,32619
5,1508126,Ulianópolis (PA),PA,demais municipios,B,14066
5,1508159,Uruará (PA),PA,demais municipios,A,27116
5,1505106,Óbidos (PA),PA,demais municipios,A,25679
5,2500205,Aguiar (PB),PB,demais municipios,C,3752
5,2500536,Alcantil (PB),PB,demais municipios,C,3991
5,2500734,Amparo (PB),PB,demais municipios,C,1664
5,2500775,Aparecida (PB),PB,demais municipios,C,4480
5,2501153,Areia de Baraúnas (PB),PB,demais municipios,C,1163
5,2501203,Areial (PB),PB,demais municipios,C,4415
5,2501351,Assunção (PB),PB,demais municipios,C,2568
5,2501534,Baraúna (PB),PB,demais municipios,C,3026
5,2501609,Barra de Santa Rosa (PB),PB,demais municipios,C,8716
5,2501575,Barra de Santana (PB),PB,demais municipios,C,5908
5,2501708,Barra de São Miguel (PB),PB,demais municipios,C,4795
5,2502003,Belém do Brejo do Cruz (PB),PB,demais municipios,C,3512
5,2502052,Bernardino Batista (PB),PB,demais municipios,C,1956
5,2502102,Boa Ventura (PB),PB,demais municipios,C,3108
5,2502151,Boa Vista (PB),PB,demais municipios,C,4161
5,2502201,Bom Jesus (PB),PB,demais municipios,C,1336
5,2502300,Bom Sucesso (PB),PB,demais municipios,C,3355
5,2502409,Bonito de Santa Fé (PB),PB,demais municipios,C,6124
5,2502508,Boqueirão (PB),PB,demais municipios,C,10000
5,2502805,Brejo do Cruz (PB),PB,demais municipios,C,7136
5,2502904,Brejo dos Santos (PB),PB,demais municipios,C,3286
5,2503100,Cabaceiras (PB),PB,demais municipios,C,3626
5,2503308,Cachoeira dos Índios (PB),PB,demais municipios,C,5681
5,2503407,Cacimba de Areia (PB),PB,demais municipios,C,2621
5,2503555,Cacimbas (PB),PB,demais municipios,C,4940
5,2503753,Cajazeirinhas (PB),PB,demais municipios,C,1694
5,2503902,Camalaú (PB),PB,demais municipios,C,4728
5,2504074,Caraúbas (PB),PB,demais municipios,C,3278
